Date,Close,GoogleTrend,log_ret
2013-04-04,13.061619758605957,64.1,-0.009933847743427295
2013-04-05,12.923592567443848,63.8,-0.010623618355552339
2013-04-08,13.015508651733398,62.9,0.0070870974467937735
2013-04-09,13.039026260375977,62.6,0.0018052607815749533
2013-04-10,13.305011749267578,62.3,0.020193907074590477
2013-04-11,13.263479232788086,62.0,-0.0031264515804223813
2013-04-12,13.125143051147461,61.7,-0.01048462836709884
2013-04-15,12.821290016174316,60.8,-0.02342263583658938
2013-04-16,13.016426086425781,60.5,0.015105033253141971
2013-04-17,12.300620079040527,60.2,-0.05656243093208271
2013-04-18,11.972338676452637,59.9,-0.02705079540198942
2013-04-19,11.925925254821777,59.6,-0.0038842553684479792
2013-04-22,12.17449951171875,58.7,0.02062893698928931
2013-04-23,12.402315139770508,58.4,0.018539599747358696
2013-04-24,12.381850242614746,58.1,-0.001651449745525261
2013-04-25,12.471023559570312,57.8,0.007176127826782561
2013-04-26,12.740368843078613,57.5,0.021367763215682713
2013-04-29,13.134915351867676,56.6,0.030498377344342673
2013-04-30,13.521519660949707,56.3,0.029008486610821678
2013-05-01,13.414945602416992,56.0,-0.00791303636871735
2013-05-02,13.605196952819824,55.67741935483871,0.014082419745764553
2013-05-03,13.7413969039917,55.354838709677416,0.009961099950482223
2013-05-06,14.06906509399414,54.38709677419355,0.02356547356837608
2013-05-07,14.006460189819336,54.064516129032256,-0.004459756838496248
2013-05-08,14.164645195007324,53.74193548387097,0.01123041965011104
2013-05-09,14.041072845458984,53.41935483870968,-0.0087622757911103
2013-05-10,13.924262046813965,53.096774193548384,-0.008354019606264243
2013-05-13,13.978672981262207,52.12903225806452,0.0039000200774609917
2013-05-14,13.644221305847168,51.806451612903224,-0.02421672520662079
2013-05-15,13.182815551757812,51.483870967741936,-0.03440195513002629
2013-05-16,13.358953475952148,51.16129032258065,0.013272703094943999
2013-05-17,13.318381309509277,50.83870967741935,-0.0030416979844530103
2013-05-20,13.615631103515625,49.87096774193549,0.02207334417889051
2013-05-21,13.515110969543457,49.54838709677419,-0.007410088058738375
2013-05-22,13.567065238952637,49.225806451612904,0.0038367916037437815
2013-05-23,13.591348648071289,48.903225806451616,0.0017882793664668916
2013-05-24,13.683876037597656,48.58064516129032,0.006784746636081431
2013-05-28,13.569828987121582,47.29032258064516,-0.008369336652140145
2013-05-29,13.677727699279785,46.96774193548387,0.007919923051937476
2013-05-30,13.881534576416016,46.645161290322584,0.014790714684028533
2013-05-31,13.824664115905762,46.32258064516129,-0.0041052575282711145
2013-06-03,13.855098724365234,46.2,0.0021990521305991946
2013-06-04,13.81175708770752,46.3,-0.003133111504029695
2013-06-05,13.682642936706543,46.4,-0.009392101664227515
2013-06-06,13.478227615356445,46.5,-0.015052476362662975
2013-06-07,13.581205368041992,46.6,0.007611264425599652
2013-06-10,13.49144172668457,46.9,-0.006631340480819894
2013-06-11,13.451790809631348,47.0,-0.002943295361786419
2013-06-12,13.28548526763916,47.1,-0.012440136852509475
2013-06-13,13.401376724243164,47.2,0.008685336264836696
2013-06-14,13.219704627990723,47.3,-0.013648950935255904
2013-06-17,13.279647827148438,47.6,0.004524133297308761
2013-06-18,13.272578239440918,47.7,-0.0005325043449724017
2013-06-19,13.002988815307617,47.8,-0.020520880405292777
2013-06-20,12.813630104064941,47.9,-0.014669783653316849
2013-06-21,12.710956573486328,48.0,-0.008045112397740951
2013-06-24,12.374048233032227,48.3,-0.02686294882035105
2013-06-25,12.376813888549805,48.4,0.00022347953097587688
2013-06-26,12.236640930175781,48.5,-0.011390068954763183
2013-06-27,12.104764938354492,48.6,-0.010835633967759717
2013-06-28,12.189303398132324,48.7,0.006959624862720735
2013-07-01,12.579392433166504,49.0,0.03150115734919367
2013-07-02,12.864349365234375,49.32258064516129,0.02239991657961127
2013-07-03,12.935358047485352,49.645161290322584,0.005504625336807236
2013-07-05,12.83145809173584,50.29032258064516,-0.008064676544954788
2013-07-08,12.758602142333984,51.25806451612903,-0.005694097284999748
2013-07-09,12.983004570007324,51.58064516129032,0.01743543943560463
2013-07-10,12.933204650878906,51.903225806451616,-0.0038431531400777946
2013-07-11,13.13486099243164,52.225806451612904,0.015471831854597346
2013-07-12,13.110884666442871,52.54838709677419,-0.0018270643151191003
2013-07-15,13.139471054077148,53.516129032258064,0.0021779818329960335
2013-07-16,13.224316596984863,53.83870967741935,0.006436543713166607
2013-07-17,13.22769546508789,54.16129032258065,0.00025547153944097486
2013-07-18,13.272268295288086,54.483870967741936,0.003363994957663305
2013-07-19,13.062929153442383,54.806451612903224,-0.015898384782651136
2013-07-22,13.104737281799316,55.774193548387096,0.003195406364133116
2013-07-23,12.879719734191895,56.096774193548384,-0.017319828729785106
2013-07-24,13.541243553161621,56.41935483870968,0.05008614551690881
2013-07-25,13.479454040527344,56.74193548387097,-0.004573502969262924
2013-07-26,13.555997848510742,57.064516129032256,0.005662491814178949
2013-07-29,13.765028953552246,58.03225806451613,0.01530214697703563
2013-07-30,13.935026168823242,58.354838709677416,0.012274296842114311
2013-07-31,13.910736083984375,58.67741935483871,-0.0017446167053567045
2013-08-01,14.03830623626709,59.0,0.009128830730379294
2013-08-02,14.218442916870117,59.25806451612903,0.01275016598496773
2013-08-05,14.43086051940918,60.03225806451613,0.014829086199714585
2013-08-06,14.30174732208252,60.29032258064516,-0.008987284905780999
2013-08-07,14.293447494506836,60.54838709677419,-0.0005805050717084183
2013-08-08,14.264982223510742,60.806451612903224,-0.0019934765814356163
2013-08-09,14.061999320983887,61.064516129032256,-0.014331663013843856
2013-08-12,14.461468696594238,61.83870967741935,0.028011705695439898
2013-08-13,15.148711204528809,62.096774193548384,0.04642767814370433
2013-08-14,15.425031661987305,62.354838709677416,0.018076163101531716
2013-08-15,15.406776428222656,62.61290322580645,-0.0011841819879322328
2013-08-16,15.543539047241211,62.87096774193548,0.008837616486463237
2013-08-19,15.710944175720215,63.645161290322584,0.010712493833170281
2013-08-20,15.504557609558105,63.903225806451616,-0.013223530731598434
2013-08-21,15.544471740722656,64.16129032258064,0.002571040318272991
2013-08-22,15.563035011291504,64.41935483870968,0.00119349152089417
2013-08-23,15.503005027770996,64.6774193548387,-0.0038646739758817564
2013-08-26,15.563339233398438,65.45161290322581,0.0038842215212882745
2013-08-27,15.118389129638672,65.70967741935483,-0.029006273384375128
2013-08-28,15.189866065979004,65.96774193548387,0.004716673288599192
2013-08-29,15.214619636535645,66.2258064516129,0.0016282844753864399
2013-08-30,15.075995445251465,66.48387096774194,-0.009153010508945772
2013-09-03,15.118075370788574,66.66666666666667,0.0027872990718510087
2013-09-04,15.430907249450684,66.5,0.020481390049919498
2013-09-05,15.325085639953613,66.33333333333333,-0.006881392349328523
2013-09-06,15.41636848449707,66.16666666666667,0.005938763499018237
2013-09-09,15.66236400604248,65.66666666666667,0.015830803852730592
2013-09-10,15.30558967590332,65.5,-0.023042537436929494
2013-09-11,14.47230052947998,65.33333333333333,-0.055981585824142185
2013-09-12,14.626397132873535,65.16666666666667,0.01059140485927096
2013-09-13,14.385350227355957,65.0,-0.016617575595618266
2013-09-16,13.928013801574707,64.5,-0.032308150024113184
2013-09-17,14.088916778564453,64.33333333333333,0.0114862508277148
2013-09-18,14.378545761108398,64.16666666666667,0.020348773693704577
2013-09-19,14.614327430725098,64.0,0.01626516048575585
2013-09-20,14.463017463684082,63.833333333333336,-0.010407506831501965
2013-09-23,15.181818962097168,63.333333333333336,0.04850371944999511
2013-09-24,15.134171485900879,63.166666666666664,-0.0031433916375838713
2013-09-25,14.89993667602539,63.0,-0.015598236365220532
2013-09-26,15.045052528381348,62.833333333333336,0.00969223848254915
2013-09-27,14.937676429748535,62.666666666666664,-0.007162560675217493
2013-09-30,14.752023696899414,62.166666666666664,-0.012506367653943199
2013-10-01,15.098895072937012,62.0,0.023241294001261847
2013-10-02,15.148393630981445,61.29032258064516,0.003272928209527039
2013-10-03,14.958104133605957,60.58064516129032,-0.012641259896884935
2013-10-04,14.946344375610352,59.87096774193548,-0.0007864889130566312
2013-10-07,15.092392921447754,57.74193548387097,0.009724090279071841
2013-10-08,14.881672859191895,57.03225806451613,-0.014060390425803294
2013-10-09,15.056499481201172,56.32258064516129,0.011679310767851961
2013-10-10,15.150869369506836,55.61290322580645,0.0062481572482789224
2013-10-11,15.24896240234375,54.903225806451616,0.006453547113240238
2013-10-14,15.34891414642334,52.774193548387096,0.006533270336275324
2013-10-15,15.430596351623535,52.064516129032256,0.005307582585318384
2013-10-16,15.505792617797852,51.354838709677416,0.004861356917903699
2013-10-17,15.610684394836426,50.64516129032258,0.0067419055378313015
2013-10-18,15.746528625488281,49.935483870967744,0.008664359322642328
2013-10-21,16.132381439208984,47.806451612903224,0.024208585363837846
2013-10-22,16.086280822753906,47.096774193548384,-0.0028617356948037356
2013-10-23,16.2437801361084,46.387096774193544,0.009743288732163846
2013-10-24,16.45883560180664,45.67741935483871,0.01315237701640438
2013-10-25,16.274723052978516,44.96774193548387,-0.011249280429872137
2013-10-28,16.39601707458496,42.83870967741935,0.007425272792997818
2013-10-29,15.987574577331543,42.12903225806451,-0.02522661240715398
2013-10-30,16.241918563842773,41.41935483870968,0.015783634301805453
2013-10-31,16.17384147644043,40.70967741935484,-0.0042002524329562444
2013-11-01,16.09123420715332,40.0,-0.005120548954798598
2013-11-04,16.29916763305664,40.6,0.012839376516512218
2013-11-05,16.258934020996094,40.8,-0.002471497445886891
2013-11-06,16.212873458862305,41.0,-0.0028369589869569273
2013-11-07,15.95051097869873,41.2,-0.016314719619585322
2013-11-08,16.201679229736328,41.4,0.0156240280232188
2013-11-11,16.154680252075195,42.0,-0.002905086447790467
2013-11-12,16.184560775756836,42.2,0.0018479426996541952
2013-11-13,16.203855514526367,42.4,0.0011914593710992587
2013-11-14,16.438215255737305,42.6,0.014359614002377279
2013-11-15,16.339548110961914,42.8,-0.006020388986762183
2013-11-18,16.141603469848633,43.4,-0.012188428180127688
2013-11-19,16.170244216918945,43.6,0.0017727710806743277
2013-11-20,16.028636932373047,43.8,-0.008795845847225566
2013-11-21,16.219724655151367,44.0,0.011851142190289493
2013-11-22,16.178022384643555,44.2,-0.002574394663211002
2013-11-25,16.300647735595703,44.8,0.007551167161321333
2013-11-26,16.601299285888672,45.0,0.018276117130527406
2013-11-27,16.992216110229492,45.2,0.023274400796398285
2013-11-29,17.30687141418457,45.6,0.0183482508852063
2013-12-02,17.15623664855957,46.12903225806452,-0.008741853731939093
2013-12-03,17.625885009765625,46.25806451612903,0.02700680027425596
2013-12-04,17.584806442260742,46.38709677419355,-0.0023333018721228404
2013-12-05,17.675064086914062,46.516129032258064,0.0051195787413311124
2013-12-06,17.429807662963867,46.645161290322584,-0.013973012982971413
2013-12-09,17.629310607910156,47.03225806451613,0.011381067649600491
2013-12-10,17.6019287109375,47.16129032258065,-0.0015544104048212
2013-12-11,17.471521377563477,47.29032258064516,-0.007436276384865592
2013-12-12,17.44599151611328,47.41935483870968,-0.001462295787054552
2013-12-13,17.255834579467773,47.54838709677419,-0.010959586937629594
2013-12-16,17.351377487182617,47.935483870967744,0.0055215745360639385
2013-12-17,17.273256301879883,48.064516129032256,-0.004512470418591572
2013-12-18,17.141916275024414,48.193548387096776,-0.007632718633016036
2013-12-19,16.945524215698242,48.32258064516129,-0.011522967377555825
2013-12-20,17.08745002746582,48.45161290322581,0.008340536651485089
2013-12-23,17.743221282958984,48.83870967741935,0.03765926589003957
2013-12-24,17.667911529541016,48.96774193548387,-0.004253457089783406
2013-12-26,17.55057144165039,49.225806451612904,-0.00666357617824525
2013-12-27,17.431983947753906,49.354838709677416,-0.006779833367052324
2013-12-30,17.258628845214844,49.74193548387097,-0.009994435473931298
2013-12-31,17.460935592651367,49.87096774193548,0.011653892574266515
2014-01-02,17.21537208557129,49.70967741935484,-0.014163423303355216
2014-01-03,16.837221145629883,49.41935483870968,-0.02221073049693548
2014-01-06,16.929027557373047,48.54838709677419,0.0054377753816998225
2014-01-07,16.80796241760254,48.25806451612903,-0.007177027916790882
2014-01-08,16.91440200805664,47.96774193548387,0.006312721289792486
2014-01-09,16.698410034179688,47.67741935483871,-0.012851941491243688
2014-01-10,16.58698272705078,47.38709677419355,-0.006695292687298864
2014-01-13,16.673818588256836,46.516129032258064,0.0052215253430736045
2014-01-14,17.00560188293457,46.225806451612904,0.019703072289347
2014-01-15,17.34702491760254,45.935483870967744,0.01987820489851416
2014-01-16,17.250225067138672,45.645161290322584,-0.005595826437059454
2014-01-17,16.82756233215332,45.354838709677416,-0.024807033682914405
2014-01-21,17.089004516601562,44.193548387096776,0.015417088883804001
2014-01-22,17.164947509765625,43.903225806451616,0.004434122961032689
2014-01-23,17.31029510498047,43.61290322580645,0.008432048355150074
2014-01-24,16.995643615722656,43.32258064516129,-0.018344363961799687
2014-01-27,17.133512496948242,42.45161290322581,0.008079287440777702
2014-01-28,15.76408576965332,42.16129032258065,-0.08330204058474719
2014-01-29,15.585114479064941,41.87096774193548,-0.0114180415170456
2014-01-30,15.554931640625,41.58064516129032,-0.0019385230051275233
2014-01-31,15.580448150634766,41.29032258064516,0.0016390688595059478
2014-02-03,15.609390258789062,40.07142857142857,0.0018558683171973729
2014-02-04,15.835352897644043,39.607142857142854,0.01437229284020005
2014-02-05,15.953618049621582,39.142857142857146,0.007440674805465129
2014-02-06,16.046613693237305,38.67857142857143,0.005812201996454498
2014-02-07,16.27110481262207,38.214285714285715,0.01389298134874655
2014-02-10,16.562599182128906,36.82142857142857,0.017756268264153618
2014-02-11,16.78082847595215,36.357142857142854,0.013089980558738579
2014-02-12,16.779573440551758,35.892857142857146,-7.479263234681662e-05
2014-02-13,17.0460205078125,35.42857142857143,0.015754495176028116
2014-02-14,17.032241821289062,34.964285714285715,-0.0008086496395393239
2014-02-18,17.094865798950195,33.107142857142854,0.003670047204085903
2014-02-19,16.82497787475586,32.642857142857146,-0.01591361224244312
2014-02-20,16.630231857299805,32.17857142857143,-0.01164232528970918
2014-02-21,16.44550323486328,31.714285714285715,-0.011170154959217096
2014-02-24,16.51750946044922,30.32142857142857,0.0043689174157724815
2014-02-25,16.345624923706055,29.857142857142858,-0.010460724903987688
2014-02-26,16.19815444946289,29.392857142857142,-0.009062959894871294
2014-02-27,16.52127456665039,28.928571428571427,0.01975160518566162
2014-02-28,16.476497650146484,28.464285714285715,-0.0027139373951217435
2014-03-03,16.524085998535156,28.903225806451612,0.002884093316767867
2014-03-04,16.633045196533203,29.35483870967742,0.006572317102324092
2014-03-05,16.668109893798828,29.806451612903224,0.0021059155533486268
2014-03-06,16.617698669433594,30.258064516129032,-0.003028994342272462
2014-03-07,16.607995986938477,30.70967741935484,-0.0005840469474767423
2014-03-10,16.62302589416504,32.064516129032256,0.0009045709340620898
2014-03-11,16.784896850585938,32.516129032258064,0.009690648796868921
2014-03-12,16.801177978515625,32.96774193548387,0.0009695166397285458
2014-03-13,16.614578247070312,33.41935483870968,-0.011168484101247864
2014-03-14,16.427967071533203,33.87096774193548,-0.011295325937489279
2014-03-17,16.492155075073242,35.225806451612904,0.00389962616765885
2014-03-18,16.63805389404297,35.67741935483871,0.008807657221689713
2014-03-19,16.633668899536133,36.12903225806451,-0.000263586863802022
2014-03-20,16.553518295288086,36.58064516129032,-0.004830223158753932
2014-03-21,16.684083938598633,37.03225806451613,0.00785654235771387
2014-03-24,16.881961822509766,38.38709677419355,0.011790496721620808
2014-03-25,17.063556671142578,38.83870967741935,0.010699296344628432
2014-03-26,16.900432586669922,39.29032258064516,-0.009605782026075113
2014-03-27,16.82779312133789,39.74193548387097,-0.004307346509652544
2014-03-28,16.809003829956055,40.193548387096776,-0.0011171868334131927
2014-03-31,16.805246353149414,41.54838709677419,-0.0002235645181328572
2014-04-01,16.958974838256836,42.0,0.00910606209472493
2014-04-02,16.987159729003906,42.06666666666667,0.001660565927930851
2014-04-03,16.869428634643555,42.13333333333333,-0.006954721345913227
2014-04-04,16.65120506286621,42.2,-0.013020437305805644
2014-04-07,16.389766693115234,42.4,-0.015825432010382372
2014-04-08,16.388830184936523,42.46666666666667,-5.714144400082141e-05
2014-04-09,16.60424041748047,42.53333333333333,0.013058093076518966
2014-04-10,16.390079498291016,42.6,-0.012981866419368441
2014-04-11,16.2689151763916,42.666666666666664,-0.0074200004630790425
2014-04-14,16.333717346191406,42.86666666666667,0.003975277462213596
2014-04-15,16.21725082397461,42.93333333333333,-0.0071559788089441915
2014-04-16,16.250125885009766,43.0,0.0020251141670678528
2014-04-17,16.435789108276367,43.06666666666667,0.011360564337628774
2014-04-21,16.6308536529541,43.333333333333336,0.01179840414207126
2014-04-22,16.647445678710938,43.4,0.0009971679722164729
2014-04-23,16.42984390258789,43.46666666666667,-0.013157360718898404
2014-04-24,17.776798248291016,43.53333333333333,0.07879470659740692
2014-04-25,17.907360076904297,43.6,0.007317667971103809
2014-04-28,18.600866317749023,43.8,0.03799635004048169
2014-04-29,18.545764923095703,43.86666666666667,-0.0029666989025049152
2014-04-30,18.475629806518555,43.93333333333333,-0.003788901039142352
2014-05-01,18.519153594970703,44.0,0.0023529700423149066
2014-05-02,18.5535888671875,44.58064516129032,0.0018577143115457316
2014-05-05,18.815967559814453,46.32258064516129,0.014042607370446977
2014-05-06,18.610891342163086,46.903225806451616,-0.010958882261851545
2014-05-07,18.545764923095703,47.483870967741936,-0.0035055084233137916
2014-05-08,18.51270294189453,48.064516129032256,-0.001784314996154759
2014-05-09,18.435565948486328,48.645161290322584,-0.0041754110702500995
2014-05-12,18.66508674621582,50.38709677419355,0.012373029000737343
2014-05-13,18.694372177124023,50.96774193548387,0.001567765580687807
2014-05-14,18.697830200195312,51.54838709677419,0.00018495958308385974
2014-05-15,18.53882598876953,52.12903225806452,-0.008540250072057715
2014-05-16,18.812440872192383,52.70967741935484,0.014651164516646095
2014-05-19,19.03534698486328,54.45161290322581,0.011779218952438534
2014-05-20,19.03913116455078,55.03225806451613,0.00019877775790437337
2014-05-21,19.089506149291992,55.612903225806456,0.0026423715926140023
2014-05-22,19.11972427368164,56.193548387096776,0.001581718885996846
2014-05-23,19.335712432861328,56.774193548387096,0.011233284492847636
2014-05-27,19.69778823852539,59.09677419354839,0.018552586105309445
2014-05-28,19.646785736083984,59.67741935483871,-0.0025926081213938374
2014-05-29,20.004772186279297,60.25806451612903,0.018057105241793884
2014-05-30,19.92983627319336,60.83870967741936,-0.003752935307479795
2014-06-02,19.79287338256836,61.666666666666664,-0.006895976361038786
2014-06-03,20.072776794433594,61.333333333333336,0.01404256597875647
2014-06-04,20.301977157592773,61.0,0.011353769515202502
2014-06-05,20.381637573242188,60.666666666666664,0.003916098310402397
2014-06-06,20.325592041015625,60.333333333333336,-0.002753592822226319
2014-06-09,20.65083122253418,59.333333333333336,0.01587478778524191
2014-06-10,20.772043228149414,59.0,0.005852435553632741
2014-06-11,20.68609046936035,58.666666666666664,-0.00414649065332916
2014-06-12,20.340084075927734,58.333333333333336,-0.016867992266134755
2014-06-13,20.117477416992188,58.0,-0.01100456365616512
2014-06-16,20.32024383544922,57.0,0.010028661932185717
2014-06-17,20.293792724609375,56.666666666666664,-0.0013025602387792808
2014-06-18,20.315839767456055,56.333333333333336,0.001085803719945255
2014-06-19,20.24530601501465,56.0,-0.003477900940791076
2014-06-20,20.035932540893555,55.666666666666664,-0.01039567635991256
2014-06-23,20.018306732177734,54.666666666666664,-0.0008800970970068827
2014-06-24,19.8970947265625,54.333333333333336,-0.006073464065521649
2014-06-25,19.914714813232422,54.0,0.0008851688995844393
2014-06-26,20.03373146057129,53.666666666666664,0.005958529583566415
2014-06-27,20.271757125854492,53.333333333333336,0.01181121682278037
2014-06-30,20.48113441467285,52.333333333333336,0.01027554724051726
2014-07-01,20.611156463623047,52.0,0.0063283151215530395
2014-07-02,20.602344512939453,51.74193548387097,-0.0004276244730039322
2014-07-03,20.723560333251953,51.483870967741936,0.005866352758211764
2014-07-07,21.151124954223633,50.45161290322581,0.020421860017307246
2014-07-08,21.014480590820312,50.193548387096776,-0.006481341367240313
2014-07-09,21.023290634155273,49.935483870967744,0.0004191489323633888
2014-07-10,20.9461612701416,49.67741935483871,-0.003675504317761659
2014-07-11,20.98582649230957,49.41935483870968,0.0018918842685719352
2014-07-14,21.256912231445312,48.645161290322584,0.01283484303894157
2014-07-15,21.007875442504883,48.38709677419355,-0.011784735465396276
2014-07-16,20.88886070251465,48.12903225806452,-0.0056813523471417
2014-07-17,20.516386032104492,47.87096774193549,-0.017992150646525006
2014-07-18,20.811717987060547,47.61290322580645,0.014292307340854361
2014-07-21,20.703723907470703,46.83870967741935,-0.005202609836362999
2014-07-22,20.875625610351562,46.58064516129032,0.008268656642922704
2014-07-23,21.420001983642578,46.32258064516129,0.02574291798062249
2014-07-24,21.384737014770508,46.064516129032256,-0.0016477136726361556
2014-07-25,21.525789260864258,45.806451612903224,0.006574272858972177
2014-07-28,21.823320388793945,45.03225806451613,0.013727423820411042
2014-07-29,21.682266235351562,44.774193548387096,-0.006484438374027711
2014-07-30,21.63157844543457,44.516129032258064,-0.0023404901333085406
2014-07-31,21.069580078125,44.25806451612903,-0.02632391435548235
2014-08-01,21.18639373779297,44.0,0.005528873041444253
2014-08-04,21.067373275756836,46.41935483870968,-0.005633617319069051
2014-08-05,20.963790893554688,47.225806451612904,-0.004928847151762047
2014-08-06,20.928529739379883,48.03225806451613,-0.0016834189163679924
2014-08-07,20.926313400268555,48.83870967741935,-0.00010590598110741246
2014-08-08,20.983896255493164,49.645161290322584,0.0027479171272021237
2014-08-11,21.260759353637695,52.064516129032256,0.013107791185657655
2014-08-12,21.25633430480957,52.87096774193548,-0.00020815387240014007
2014-08-13,21.537622451782227,53.67741935483871,0.013146351468866602
2014-08-14,21.595203399658203,54.483870967741936,0.0026699378464144622
2014-08-15,21.701526641845703,55.29032258064516,0.004911385031169753
2014-08-18,21.962886810302734,57.70967741935484,0.01197145543498226
2014-08-19,22.266326904296875,58.516129032258064,0.013721467303424134
2014-08-20,22.27518653869629,59.32258064516129,0.00039781470504333683
2014-08-21,22.27739143371582,60.12903225806451,9.897945850395863e-05
2014-08-22,22.441295623779297,60.935483870967744,0.007330489100272947
2014-08-25,22.490036010742188,63.354838709677416,0.0021695509261808236
2014-08-26,22.346059799194336,64.16129032258064,-0.006422356979345501
2014-08-27,22.62070655822754,64.96774193548387,0.012215696016386286
2014-08-28,22.64728546142578,65.77419354838709,0.0011742913730733062
2014-08-29,22.702655792236328,66.58064516129032,0.0024419153275213774
2014-09-02,22.879850387573242,68.43333333333334,0.007774714588903872
2014-09-03,21.91415786743164,67.86666666666666,-0.04312372157504311
2014-09-04,21.732534408569336,67.3,-0.00832248666359074
2014-09-05,21.92080307006836,66.73333333333333,0.008625678570028153
2014-09-08,21.785688400268555,65.03333333333333,-0.006182839009893154
2014-09-09,21.70374298095703,64.46666666666667,-0.0037685255332084925
2014-09-10,22.370420455932617,63.9,0.03025483757827535
2014-09-11,22.465660095214844,63.333333333333336,0.00424835451074055
2014-09-12,22.516605377197266,62.766666666666666,0.002265128411382395
2014-09-15,22.50996208190918,61.06666666666667,-0.00029508335683482354
2014-09-16,22.33942222595215,60.5,-0.007605039870327887
2014-09-17,22.498882293701172,59.93333333333334,0.007112701593905864
2014-09-18,22.545400619506836,59.36666666666667,0.0020654493460523647
2014-09-19,22.361562728881836,58.8,-0.008187546157419633
2014-09-22,22.383708953857422,57.1,0.0009898800901675126
2014-09-23,22.733665466308594,56.53333333333333,0.015513470609719714
2014-09-24,22.536544799804688,55.96666666666667,-0.008708681102415962
2014-09-25,21.67716407775879,55.4,-0.03887884513324401
2014-09-26,22.315053939819336,54.833333333333336,0.029002155484525737
2014-09-29,22.173294067382812,53.13333333333333,-0.006372920486995955
2014-09-30,22.315053939819336,52.56666666666667,0.006372920486995952
